,table_index,table_size,party_size,enter_time,leaving_time,bill_amount
2623,1,2,2,1542338806.2525253,1542340573.9715748,42.06265880702831
2624,1,2,2,1542340573.9715748,1542341892.8026032,39.40078422602075
2625,1,2,2,1542341892.8026032,1542343863.5472627,26.781031702012314
2626,1,2,2,1542343863.5472627,1542345679.4066522,45.93048341085786
2627,2,2,2,1542334093.076736,1542335703.5864084,18.634621188394995
2628,2,2,2,1542335703.5864086,1542337734.3596363,15.985665757141858
2629,2,2,2,1542341216.9140978,1542343579.127353,18.91584782605314
2630,2,2,2,1542343579.127353,1542344751.435673,31.47769409212701
2631,3,2,1,1542333777.7848887,1542335694.6979735,34.37570749877354
2632,3,2,2,1542338026.212189,1542339747.2000368,34.48010620502646
2633,3,2,2,1542339747.2000368,1542341870.2546575,22.259946997961148
2634,3,2,2,1542341870.2546573,1542343970.229094,36.03732052568847
2635,3,2,2,1542343970.229094,1542346079.4600518,28.867323455204023
2636,4,2,2,1542336545.6110225,1542338457.7858758,19.900273182037665
2637,4,2,2,1542338937.803294,1542340864.7989442,34.09062128026093
2638,4,2,2,1542342276.387461,1542344431.8653374,28.48160127171022
2639,5,4,1,1542337351.4500084,1542338849.6760886,18.481755855321893
2640,5,4,2,1542338849.6760886,1542341080.9148483,36.40607304742142
2641,5,4,3,1542341080.9148486,1542343047.439649,31.637569500517547
2642,5,4,4,1542343047.4396489,1542345570.4775805,21.750665937401084
2643,6,4,3,1542337942.964259,1542339728.1407928,39.321250423084535
2644,6,4,2,1542339728.1407928,1542342024.710958,29.28397182069583
2645,6,4,2,1542342024.710958,1542343880.2604642,13.016276275729174
2646,6,4,2,1542343880.2604642,1542345788.6849172,27.190275050976854
2647,7,4,3,1542337036.864037,1542339471.2832468,58.626704490399774
2648,7,4,2,1542339471.2832468,1542341410.2834268,35.09117567960423
2649,7,4,3,1542341410.2834265,1542343288.615905,34.17642551339799
2650,7,4,2,1542343288.6159053,1542344573.2847443,18.96576729836653
2651,8,4,1,1542334014.016878,1542335445.0535471,16.65547100117976
2652,8,4,4,1542336711.489323,1542338235.7743683,22.9882908287994
2653,8,4,3,1542338235.774368,1542339898.8479726,35.13277020784131
2654,8,4,1,1542339898.8479726,1542341418.389361,36.71964442642404
2655,8,4,1,1542341418.389361,1542342805.1841521,19.501333485819696
2656,9,6,4,1542335918.3040013,1542338047.2572298,75.85521463361157
2657,9,6,2,1542338047.2572298,1542340171.5491467,39.30496509180293
2658,9,6,2,1542340171.5491467,1542341852.9041994,21.994444095240922
2659,9,6,4,1542341852.9041994,1542343398.0818532,42.38225513010031
2660,9,6,4,1542343815.0024576,1542345875.2135386,20.996107323288918
2661,10,6,3,1542336549.186814,1542338064.2164817,19.950978028450088
2662,10,6,6,1542338064.2164817,1542340415.0005064,71.5747765275212
2663,10,6,6,1542340964.4693158,1542342438.561838,51.97536852808739
2664,10,6,5,1542342438.5618382,1542344453.4883113,73.04207338229861
2665,11,6,2,1542334495.0802193,1542336078.4563484,17.569279199009912
2666,11,6,3,1542336988.2784066,1542338491.2960737,50.42704402236938
2667,11,6,3,1542340789.840514,1542342921.9711466,2.6499235996771144
2668,11,6,3,1542342921.9711466,1542345161.0111036,29.321690579547084
2669,12,6,2,1542334139.1264868,1542335688.5620487,32.78555418395099
2670,12,6,2,1542335688.5620487,1542337287.7913902,26.54587678196965
2671,12,6,3,1542337287.79139,1542338947.1634493,42.7742277700212
2672,12,6,2,1542338947.1634495,1542340764.469012,40.724727677752696
2673,12,6,2,1542341402.4115512,1542342942.882756,21.145568327467448
2674,12,6,1,1542342945.000304,1542344503.6052673,9.1389573240991
2675,1,2,2,1542421413.6352913,1542423107.2152119,30.2392304918067
2676,1,2,2,1542423107.2152119,1542424366.3680377,21.007186560194178
2677,1,2,1,1542424366.3680377,1542426513.5952275,12.046033400780917
2678,1,2,2,1542426513.5952277,1542428238.8674939,18.34601405348154
2679,1,2,2,1542428238.8674939,1542430132.4086096,15.515609881297822
2680,1,2,2,1542430132.4086094,1542431930.8463485,23.32349670018548
2681,2,2,2,1542420373.9118195,1542422171.337566,37.40385986709869
2682,2,2,2,1542422171.3375661,1542424324.6022787,31.191874943215247
2683,2,2,2,1542424324.6022787,1542426378.8660905,15.067287477997409
2684,2,2,2,1542426378.8660905,1542428667.2487888,39.53671525140846
2685,2,2,2,1542428667.2487888,1542430107.245753,44.34456088338271
2686,2,2,2,1542430107.245753,1542431943.3922043,30.0565670214048
2687,3,2,2,1542420526.144664,1542422377.8276997,24.757775176252864
2688,3,2,2,1542422377.8276997,1542423740.9670503,22.853208612039822
2689,3,2,1,1542423740.9670503,1542425648.5538468,8.754581661724904
2690,3,2,2,1542425648.5538468,1542427251.6401477,25.960934576448285
2691,3,2,2,1542427251.6401477,1542428873.7686296,18.246680607588257
2692,3,2,2,1542428873.7686296,1542430542.8535655,10.097914620809078
2693,3,2,2,1542430542.8535655,1542431964.1422694,33.795730889143215
2694,4,2,1,1542422135.3320458,1542423336.8803835,11.218169329872362
2695,4,2,2,1542423336.8803835,1542425346.4839132,22.813257061354026
2696,4,2,2,1542425346.483913,1542427268.8568294,49.26246378110457
2697,4,2,1,1542427268.8568296,1542429010.6575851,11.387338259355959
2698,4,2,2,1542429010.6575851,1542430681.343811,23.135947882404082
2699,4,2,1,1542430681.343811,1542432279.5151343,33.539410156146694
2700,5,4,3,1542421846.8548775,1542423885.3233821,19.870576878336358
2701,5,4,4,1542423885.3233821,1542425990.494673,49.20311943646428
2702,5,4,2,1542425990.494673,1542427875.923868,17.290033940590476
2703,5,4,3,1542427875.923868,1542429824.646275,30.38578525544539
2704,5,4,3,1542429824.646275,1542431430.3930664,28.520190151307897
2705,6,4,2,1542420981.2281306,1542422452.1620855,34.89967128371834
2706,6,4,4,1542422452.1620855,1542424376.524052,74.86898842852659
2707,6,4,1,1542424376.5240521,1542425790.256754,6.016307593369559
2708,6,4,2,1542425790.256754,1542427245.2067842,30.321874489297723
2709,6,4,2,1542430363.1074173,1542431927.5868595,35.83695077770579
2710,7,4,3,1542420173.6265037,1542421925.9899511,46.16410508848407
2711,7,4,1,1542421925.9899511,1542424035.773141,23.149609984990725
2712,7,4,2,1542424035.773141,1542426218.828209,29.90635167224781
2713,7,4,2,1542426218.828209,1542427947.420934,32.237930657200465
2714,7,4,3,1542427947.420934,1542429269.5878398,17.645968714151586
2715,7,4,1,1542429447.953962,1542431012.2587187,19.538330993873156
2716,8,4,3,1542420215.6433773,1542421981.3778858,24.76180672852312
2717,8,4,4,1542421981.3778858,1542423853.039548,26.660988956396444
2718,8,4,4,1542424971.3624685,1542426837.1039267,65.72801213510279
2719,8,4,2,1542426837.1039267,1542428777.1453106,21.04156536490552
2720,8,4,4,1542428777.1453106,1542430424.9271889,36.4324788047883
2721,8,4,2,1542430424.9271889,1542432182.950852,18.912926409112266
2722,9,6,4,1542421545.2895656,1542423370.4384131,46.05298688589241
2723,9,6,2,1542423370.4384131,1542425465.0021856,23.453232430276444
2724,9,6,3,1542425465.0021856,1542427510.573142,19.623925907725834
2725,9,6,3,1542427510.573142,1542429189.0719845,33.443063361909275
2726,9,6,4,1542429195.0772495,1542430748.2927318,23.880846596727466
2727,9,6,3,1542430748.2927318,1542431917.007343,40.32281966436596
2728,10,6,4,1542422928.8237567,1542424708.8422554,49.25609594648097
2729,10,6,3,1542424708.8422554,1542426696.276406,33.044932466239985
2730,10,6,4,1542426696.276406,1542428360.868298,41.0821650377262
2731,10,6,4,1542428360.8682983,1542429979.9897716,66.46838063101761
2732,10,6,2,1542429979.9897716,1542432100.6460688,3.2325698381441867
2733,11,6,3,1542420796.5262382,1542422996.8590784,30.21295569472312
2734,11,6,2,1542422996.8590784,1542425026.85597,29.914689331816874
2735,11,6,3,1542425026.85597,1542426609.8418071,35.923350258248405
2736,11,6,6,1542427704.5034657,1542429299.3728824,63.84785281006732
2737,11,6,2,1542429299.3728824,1542430686.1951077,47.399821120733236
2738,11,6,4,1542430686.1951077,1542432475.4259593,54.6225627497409
2739,12,6,3,1542420611.674039,1542422048.3626006,32.267985649318355
2740,12,6,3,1542422048.3626006,1542423919.0292835,29.772337874896117
2741,12,6,1,1542423919.0292835,1542425880.6765,27.119491916562858
2742,12,6,4,1542425880.6765003,1542427182.9472675,69.77926421029427
2743,12,6,2,1542427963.519227,1542430129.1390283,26.07996864067341
2744,12,6,3,1542430129.139028,1542432110.9668362,48.92030351464423
2745,1,2,1,1542506477.102944,1542507884.7517228,30.07061124657606
2746,1,2,2,1542508082.4024212,1542510011.8287077,24.072555702786502
2747,1,2,2,1542510011.8287075,1542512085.6695206,22.4706930750459
2748,1,2,1,1542512085.6695206,1542513455.2177868,27.88382032822016
2749,1,2,2,1542513455.2177868,1542515100.330048,21.57496560744451
2750,1,2,2,1542515100.330048,1542517028.1698682,18.706273780610047
2751,1,2,1,1542517028.1698682,1542518878.0062916,3.784467542093701
2752,2,2,2,1542506821.2419617,1542508633.4130962,31.465375862112168
2753,2,2,1,1542508633.4130964,1542510553.2605953,19.300502685300167
2754,2,2,2,1542510553.2605953,1542512467.0946448,18.260872970302515
2755,2,2,2,1542512467.0946448,1542513819.8405197,43.01242111633819
2756,2,2,2,1542513819.84052,1542515147.1413174,17.419881138833944
2757,2,2,2,1542515452.7544417,1542517422.6583514,20.88952395588102
2758,3,2,2,1542507516.1297262,1542509403.8798678,26.632145241276035
2759,3,2,1,1542509403.8798678,1542511530.9956176,23.851228636556126
2760,3,2,2,1542511890.897039,1542513482.499438,28.832996496269104
2761,3,2,2,1542513482.499438,1542514870.2752113,28.07816292281081
2762,3,2,2,1542514870.2752116,1542516502.5034175,15.440617893972494
2763,3,2,2,1542516502.5034175,1542518434.224316,14.097108172795574
2764,4,2,2,1542508052.2637844,1542509684.412726,38.78846562409174
2765,4,2,2,1542509684.412726,1542511806.7473848,30.997829596391387
2766,4,2,2,1542511806.7473848,1542513919.713517,18.03879638511014
2767,4,2,2,1542513919.713517,1542515923.9789486,34.630430787995486
2768,4,2,2,1542515923.9789486,1542517871.7519712,27.434894394320345
2769,5,4,2,1542506974.9460409,1542508395.0109038,33.587200436738954
2770,5,4,2,1542508395.010904,1542510172.7292979,33.58995706012695
2771,5,4,1,1542513139.6872525,1542514496.2642162,33.00584387981499
2772,5,4,2,1542514496.264216,1542516417.9829764,49.302381240882085
2773,5,4,3,1542516417.9829764,1542518011.149613,18.39630191467416
2774,6,4,3,1542506400.8656082,1542508027.54972,24.051278594212093
2775,6,4,4,1542508027.5497198,1542510037.6468844,48.194329787875795
2776,6,4,4,1542511194.3082335,1542512768.206048,43.45477839982544
2777,6,4,1,1542512768.206048,1542514588.439019,18.655964210098134
2778,6,4,2,1542514588.439019,1542516642.9966288,4.350614206034475
2779,6,4,2,1542516642.9966288,1542518245.3360667,18.3399786328952
2780,7,4,4,1542507837.8163354,1542509478.4135149,74.18229475983279
2781,7,4,4,1542509478.4135149,1542511282.5649986,73.206670158387
2782,7,4,2,1542511282.5649986,1542512781.8816965,30.33276241452411
2783,7,4,3,1542512781.8816967,1542515088.6600635,37.77060190774438
2784,7,4,3,1542515088.6600633,1542517025.4121103,50.900010568632844
2785,7,4,2,1542517025.4121103,1542518837.678901,21.709630356843597
2786,8,4,1,1542507246.55947,1542508628.9897475,17.211478662575235
2787,8,4,4,1542508628.9897475,1542510783.612848,23.00157079364831
2788,8,4,2,1542510783.612848,1542512161.4840143,16.933459265605407
2789,8,4,2,1542512161.4840143,1542514316.9481127,24.072716285212582
2790,8,4,3,1542514316.9481127,1542516030.2969117,55.80412402263043
2791,8,4,1,1542516030.2969117,1542517891.9958925,29.190466870821023
2792,9,6,2,1542506401.7340536,1542508236.3945384,25.66359986856469
2793,9,6,3,1542509059.6501591,1542511021.1175966,18.261054916944463
2794,9,6,4,1542511021.1175966,1542512839.4195175,56.52930719857519
2795,9,6,3,1542512839.4195173,1542515167.0783963,-4.017160860538246
2796,9,6,2,1542515167.0783963,1542516584.2527916,33.69123363747067
2797,9,6,3,1542516605.5726328,1542518121.9021401,26.527352103780743
2798,10,6,4,1542507559.220252,1542509355.4064918,36.008246557360515
2799,10,6,4,1542509355.4064918,1542511242.4383464,54.383068745326405
2800,10,6,3,1542511242.4383464,1542513051.413583,12.277153337123849
2801,10,6,2,1542513051.413583,1542514954.9002316,41.92515612293364
2802,10,6,2,1542514954.9002316,1542516923.246016,15.897967841319621
2803,10,6,3,1542516923.246016,1542518515.8042235,48.752926280902265
2804,11,6,4,1542507178.8275433,1542509038.2148266,73.02689447540683
2805,11,6,2,1542511262.6651921,1542513155.7339158,23.572330944540212
2806,11,6,3,1542513155.733916,1542514899.9284394,21.992718269343598
2807,11,6,1,1542514899.9284394,1542517225.4600198,1.1190666842671604
2808,12,6,1,1542506450.8542638,1542508012.3331573,12.250125070221753
2809,12,6,1,1542508012.3331573,1542510176.0237925,33.09057497119151
2810,12,6,3,1542510176.0237925,1542512249.7250369,35.528659083743854
2811,12,6,2,1542512249.7250366,1542514279.741293,37.330641014987044
2812,12,6,2,1542514471.0813015,1542515811.6052222,26.882990725415162
2813,12,6,1,1542515811.605222,1542518203.6762724,19.187291520247797
2814,1,2,2,1542593259.6723425,1542594733.9288237,25.829221711813354
2815,1,2,2,1542594733.9288237,1542596403.2557406,27.709524656872432
2816,1,2,1,1542596403.2557406,1542598070.929387,27.8009911789935
2817,1,2,1,1542598070.929387,1542600324.6573508,19.200493477960524
2818,1,2,1,1542600324.6573508,1542601774.5695279,11.400684007880429
2819,1,2,2,1542601774.5695279,1542603276.1356313,39.98350189043857
2820,1,2,2,1542603276.1356316,1542604837.777828,31.660335515558742
2821,2,2,2,1542593494.6313503,1542595362.3118808,32.31752908686955
2822,2,2,2,1542595362.3118808,1542596942.4295328,25.938380238902354
2823,2,2,2,1542596942.429533,1542599195.1213984,23.453446071465667
2824,2,2,2,1542599195.1213982,1542600469.5415041,24.255304319171355
2825,2,2,1,1542600469.5415041,1542602298.2948413,31.37408948157369
2826,3,2,1,1542593854.4050157,1542595463.2733343,25.73358034475036
2827,3,2,1,1542595463.2733343,1542596742.3248756,29.421776553344515
2828,3,2,2,1542596742.3248756,1542598590.6532032,13.827385887516733
2829,3,2,1,1542598590.6532032,1542600084.5299125,-1.0338995506490996
2830,3,2,2,1542602385.0413625,1542603994.6891975,22.267138449479397
2831,4,2,1,1542595345.8465037,1542596885.5441084,16.933250319988446
2832,4,2,2,1542596885.5441084,1542598781.695667,14.695701826497793
2833,4,2,2,1542598781.695667,1542600269.151332,27.354973987012286
2834,4,2,2,1542600269.1513317,1542602249.8620794,23.769502313368186
2835,4,2,1,1542602249.8620794,1542604221.9583092,32.3117526110487
2836,5,4,4,1542593190.1557965,1542595570.8529382,28.613175836590347
2837,5,4,4,1542595570.8529384,1542597721.2376034,50.082776291267834
2838,5,4,1,1542597721.2376034,1542599999.4268734,25.915426071968113
2839,5,4,2,1542599999.4268732,1542601437.8343582,20.444226607591755
2840,5,4,3,1542602460.8806715,1542604145.1607273,63.11643654950666
2841,6,4,1,1542592984.7906225,1542594944.9151394,6.298544396388774
2842,6,4,3,1542594944.9151397,1542596710.0982342,35.34242312434633
2843,6,4,1,1542596710.098234,1542598755.459888,17.926845053168396
2844,6,4,2,1542598755.459888,1542600709.3634212,44.298219656118064
2845,6,4,4,1542600709.3634214,1542602488.050985,55.96826347172785
2846,6,4,3,1542602488.0509849,1542603996.1491647,41.201985882543994
2847,7,4,2,1542592816.7009242,1542594344.91104,29.246868575241326
2848,7,4,2,1542595123.8236666,1542597010.594614,22.350032397762106
2849,7,4,1,1542597010.5946143,1542599013.049364,23.278646126283082
2850,7,4,3,1542599065.9334486,1542600879.832327,34.779437641551766
2851,7,4,3,1542600879.832327,1542602815.8811948,31.61516152093992
2852,7,4,4,1542602815.8811948,1542604333.9395568,38.769899114641305
2853,8,4,4,1542592845.7533295,1542595195.964286,43.25330779768117
2854,8,4,3,1542595195.9642863,1542596619.4955177,39.79894767540269
2855,8,4,2,1542596619.4955177,1542598746.6682894,21.35588246322609
2856,8,4,2,1542598746.6682894,1542600538.2495263,49.98756110830519
2857,8,4,2,1542600538.2495265,1542602273.3970852,29.329742130803055
2858,8,4,3,1542602273.397085,1542603904.711154,45.25035149087532
2859,9,6,3,1542595834.2073646,1542597697.1033196,29.294124416182832
2860,9,6,3,1542597697.1033196,1542599328.964197,47.65510334588302
2861,9,6,5,1542599328.964197,1542601003.8794043,67.26170835448153
2862,9,6,3,1542601003.8794043,1542603052.8097336,18.58328893145788
2863,9,6,2,1542603052.8097336,1542604834.4238732,30.111555351094907
2864,10,6,5,1542592840.5695202,1542595171.7116804,76.55848469316803
2865,10,6,2,1542595171.7116807,1542596693.926151,37.38255008078357
2866,10,6,1,1542596693.9261508,1542598847.480866,-2.8850804569851967
2867,10,6,3,1542598847.480866,1542600708.8928285,19.605590708891732
2868,10,6,2,1542601783.478778,1542603140.1486263,16.554966708275806
2869,11,6,3,1542594633.740388,1542596091.1896372,32.48687098246655
2870,11,6,4,1542596091.1896372,1542597618.0331578,47.07652769583217
2871,11,6,3,1542597618.0331578,1542599505.1814785,30.50339011872198
2872,11,6,2,1542599505.1814787,1542600695.4957008,26.279295708372917
2873,11,6,4,1542600695.4957008,1542602005.5833483,56.43253770980439
2874,11,6,3,1542602005.583348,1542603659.7140715,44.28618191938108
2875,12,6,2,1542594110.5572183,1542596153.5762632,21.471019634798505
2876,12,6,3,1542596153.5762632,1542598259.6398141,19.768773716538433
2877,12,6,4,1542598259.6398141,1542599954.0441,43.59570721298515
2878,12,6,2,1542599954.0441,1542601733.7594266,18.568575392678788
2879,12,6,2,1542601733.7594266,1542603551.8867157,21.37564015321164
2880,12,6,5,1542603551.8867157,1542605254.8917563,31.53448222260673
2881,1,2,2,1542683617.3435333,1542685661.1036613,21.7382621297063
2882,1,2,1,1542685661.1036615,1542687396.1763988,27.215245434976364
2883,1,2,2,1542687396.1763988,1542689311.3676035,29.753439634718468
2884,1,2,2,1542689611.5057297,1542691400.2470696,44.11163235368144
2885,2,2,2,1542681818.011237,1542683983.7265356,32.140953024935655
2886,2,2,2,1542683983.7265353,1542685439.2265327,7.52612810263998
2887,2,2,1,1542688027.3651571,1542689911.069581,15.655899649440318
2888,2,2,2,1542689911.0695813,1542691510.090793,16.51823161101222
2889,3,2,2,1542679915.891369,1542681500.7235231,11.318603203698062
2890,3,2,1,1542681500.7235231,1542683081.7278612,17.38312879396075
2891,3,2,2,1542683432.120016,1542685017.8841164,30.41988138313279
2892,3,2,2,1542685166.075128,1542686633.0650728,33.07217910615128
2893,3,2,2,1542686633.0650725,1542688316.9544983,39.47227663195777
2894,3,2,1,1542688316.9544983,1542689933.9677489,21.597859479154877
2895,4,2,2,1542681316.3930974,1542682964.9622173,20.736149197347356
2896,4,2,1,1542682964.9622173,1542684579.8991404,20.367870574842105
2897,4,2,2,1542688303.1706643,1542690166.3752546,29.484249043912175
2898,5,4,3,1542681172.9271286,1542682740.3191574,32.55506891845941
2899,5,4,4,1542682844.155762,1542684991.845994,24.148001508918988
2900,6,4,2,1542682043.1141143,1542684072.8695033,25.61953307729911
2901,7,4,2,1542679302.53242,1542681028.459779,49.74619483755623
2902,7,4,3,1542681028.459779,1542682565.7072043,35.03225706823419
2903,7,4,4,1542682565.7072043,1542684127.9769351,75.01890587078367
2904,7,4,1,1542684127.9769351,1542686115.4171228,24.432993984692033
2905,7,4,2,1542686115.4171228,1542687501.0408862,31.403365031586585
2906,7,4,1,1542687841.7051988,1542689927.5696754,19.468540651150352
2907,7,4,2,1542689927.5696754,1542692244.9034486,16.451990144712084
2908,8,4,3,1542679591.8280542,1542681250.6369889,13.132276790100768
2909,8,4,2,1542681250.636989,1542683207.6767397,31.167551691018105
2910,8,4,4,1542683207.6767397,1542685218.5492506,63.7255398653416
2911,8,4,4,1542686697.5803351,1542688953.4684398,33.348539779476475
2912,9,6,1,1542679647.2911124,1542681254.7448392,24.15988031484083
2913,9,6,3,1542681254.744839,1542682766.539217,43.017362571075815
2914,9,6,1,1542682766.539217,1542684287.3256896,20.318806329891498
2915,9,6,2,1542684287.3256896,1542685768.6696596,32.76717440464478
2916,9,6,3,1542685768.6696596,1542687318.2255208,32.23340875554035
2917,9,6,2,1542687318.2255208,1542689253.0488112,19.808515337794915
2918,9,6,2,1542689253.0488112,1542691333.282506,31.822089337493356
2919,10,6,2,1542679521.6923177,1542681462.787071,18.986458416404936
2920,10,6,3,1542681462.787071,1542683334.0019338,29.494321067199408
2921,10,6,2,1542683334.0019338,1542685173.451437,25.685674221291883
2922,10,6,2,1542685173.451437,1542686546.4738288,21.07879083699184
2923,10,6,2,1542686546.4738288,1542688547.9717588,24.590742482770615
2924,10,6,3,1542688547.9717588,1542691470.9201658,34.169545380435
2925,11,6,4,1542679303.9646533,1542681170.8414538,26.160255444227293
2926,11,6,1,1542681170.841454,1542682678.7437494,7.074864315389361
2927,12,6,2,1542679502.8386645,1542681072.3812385,27.824214019546
2928,12,6,2,1542681072.3812385,1542683177.9145722,24.612366178515877
2929,12,6,2,1542683177.9145722,1542685276.1279905,15.880792383111487
2930,12,6,1,1542685276.1279902,1542687214.7437422,10.198952704673744
2931,12,6,4,1542687214.7437425,1542689401.3635755,54.30218314428036
2932,12,6,2,1542689401.3635755,1542690851.5393455,22.84109827710524
2933,1,2,1,1542767607.9936447,1542769917.879764,25.769228296967142
2934,1,2,2,1542769917.879764,1542772033.6614082,25.15558303710814
2935,1,2,2,1542772736.8961315,1542774196.1401074,30.186146397522887
2936,1,2,1,1542774196.1401074,1542775957.7239985,20.29467658341996
2937,2,2,2,1542770092.8920643,1542771462.3180177,24.889086942449136
2938,2,2,2,1542775621.1428041,1542777811.1750257,32.841327977903376
2939,3,2,2,1542766583.1614125,1542768707.2848442,31.32107213527893
2940,3,2,2,1542768707.2848442,1542770464.3480003,21.37308706842277
2941,3,2,2,1542772593.7255104,1542774977.5020928,20.69035942712923
2942,3,2,2,1542775342.9996228,1542777082.528706,16.554681251796758
2943,4,2,2,1542766874.0861888,1542768364.7273533,33.021540949669266
2944,4,2,2,1542768364.727353,1542770665.4771657,44.02819468448111
2945,4,2,2,1542770925.4612668,1542772337.7405915,24.030775391555064
2946,4,2,2,1542772443.1630468,1542774033.404297,26.268438802995718
2947,4,2,2,1542774163.4888515,1542776158.5329382,16.04048374648948
2948,4,2,2,1542776158.5329382,1542777662.3394575,22.069957158753617
2949,5,4,2,1542765640.9027576,1542768280.4672632,45.925414499118496
2950,5,4,2,1542768280.4672632,1542770055.8385274,20.46047745333616
2951,6,4,4,1542767588.965551,1542769205.7373366,35.41931775876114
2952,6,4,2,1542769205.7373366,1542770658.9399624,16.679748081246256
2953,6,4,2,1542770658.9399624,1542772409.1320713,22.37063129645541
2954,7,4,2,1542765660.663821,1542767148.357621,35.05334976263329
2955,7,4,2,1542774997.5710292,1542776686.8497899,42.63061091136268
2956,8,4,3,1542766756.9250782,1542768628.0071623,21.803264250506956
2957,8,4,2,1542768628.0071623,1542770065.7050014,25.175343165417882
2958,8,4,4,1542770735.6995533,1542772412.0571074,44.29370678497593
2959,8,4,4,1542772412.0571077,1542773843.8926988,47.20720953351764
2960,9,6,2,1542768361.028147,1542770090.5184078,36.974708220719535
2961,9,6,2,1542770090.5184078,1542771361.2639952,23.50352227583698
2962,9,6,2,1542772134.2832484,1542773538.5527143,6.0834084217387385
2963,9,6,3,1542773538.5527146,1542774849.8607728,26.285926492978305
2964,9,6,4,1542775011.834432,1542777239.9081292,47.39546911674012
2965,10,6,1,1542767373.2661738,1542769465.5698476,30.034160682332825
2966,10,6,2,1542769465.5698476,1542771043.6036167,24.203479148973095
2967,10,6,2,1542771043.6036167,1542772193.8426886,5.497558091774582
2968,10,6,3,1542772193.8426886,1542773977.8987527,30.152709056468797
2969,10,6,5,1542773977.8987525,1542776356.2454867,58.11470331268558
2970,11,6,4,1542766209.8592894,1542767918.3083084,72.5106410779846
2971,11,6,2,1542770678.6572273,1542772343.833037,35.969974990759646
2972,11,6,1,1542774529.714199,1542776022.2332582,24.818997826917094
2973,12,6,3,1542769448.833042,1542770848.163586,12.750418842612234
2974,12,6,3,1542770848.163586,1542773204.62877,43.43683085467064
2975,12,6,3,1542773204.62877,1542774599.0013628,52.90504218190353
2976,12,6,3,1542774599.0013628,1542776598.87841,19.792739248982617
2977,1,2,1,1542856156.2198262,1542858192.3739398,38.39852029264279
2978,1,2,1,1542858192.3739398,1542860020.4908931,29.328935746459408
2979,1,2,1,1542860020.4908931,1542862119.550076,27.639174726161517
2980,1,2,2,1542862119.550076,1542863995.2744505,33.31842380079399
2981,2,2,1,1542853301.4195004,1542855903.3050013,12.134264200203852
2982,2,2,2,1542855903.3050013,1542857305.2106016,15.569551097875063
2983,2,2,2,1542857305.2106016,1542859236.0984135,34.66188678132613
2984,3,2,2,1542855448.808853,1542857369.34281,9.231692331446979
2985,3,2,2,1542857369.34281,1542859456.2284665,33.059878477289296
2986,3,2,1,1542859456.2284665,1542861430.944488,19.832089644174246
2987,3,2,1,1542861430.944488,1542862961.2084143,35.37474671000833
2988,4,2,2,1542852706.5089495,1542854846.6316247,9.173099433598637
2989,4,2,2,1542854846.6316247,1542856531.1122987,11.471114964426128
2990,4,2,2,1542856531.1122987,1542858481.1300309,25.234711152660616
2991,4,2,2,1542858481.1300309,1542859806.79253,27.088863716092646
2992,4,2,2,1542859806.79253,1542860982.6441462,20.028615864637757
2993,4,2,2,1542860982.6441462,1542863030.210051,30.970025739184848
2994,5,4,2,1542852622.4948306,1542854180.5403821,33.891596874425524
2995,5,4,2,1542855460.3078983,1542857476.4738052,32.89846933998161
2996,5,4,3,1542857476.4738052,1542858695.391007,21.299355481216544
2997,5,4,4,1542859870.9471066,1542861920.167571,44.545557225711384
2998,5,4,4,1542861920.167571,1542863750.2286997,55.69638870759718
2999,6,4,1,1542852989.6881495,1542854647.7118833,0.6730958703881242
3000,6,4,3,1542856878.7955706,1542858301.0449245,19.561764553333703
3001,6,4,3,1542858301.0449245,1542859746.863975,25.106139144154632
3002,7,4,4,1542857286.375232,1542859388.876499,27.86382975360273
3003,7,4,1,1542860249.8538485,1542861960.795451,7.3242518803099195
3004,7,4,1,1542861960.795451,1542863273.8079119,20.10808593025574
3005,8,4,1,1542854280.0821218,1542856263.1338468,20.22737884580146
3006,8,4,2,1542857249.3136432,1542859132.1815886,25.780560648794104
3007,8,4,2,1542859132.1815886,1542861081.430317,51.686568375453454
3008,8,4,3,1542861425.5517623,1542862949.9815855,62.44843122779915
3009,9,6,2,1542852688.4779277,1542855470.0315592,31.91431440135638
3010,9,6,1,1542855470.0315595,1542857102.605343,30.025913832687444
3011,9,6,2,1542859262.6834235,1542860658.7479792,36.76607307037042
3012,9,6,1,1542860658.747979,1542862599.3967175,33.72268008715594
3013,9,6,2,1542862599.3967175,1542865100.6924648,21.082365521439193
3014,10,6,1,1542852911.1135404,1542854795.9212935,14.290815269573336
3015,10,6,4,1542854795.9212935,1542856774.5557537,35.57995897555981
3016,10,6,2,1542857830.1974084,1542860104.6301167,36.41481817190545
3017,11,6,4,1542853179.7648017,1542855242.1525643,54.58586430851011
3018,11,6,3,1542855242.1525643,1542857024.7136486,47.54049413917571
3019,11,6,1,1542857024.7136483,1542859266.3063662,13.48872970346995
3020,11,6,1,1542859803.1351287,1542861619.47208,12.773708692599635
3021,12,6,4,1542857904.9168537,1542859797.4340086,44.02645076660338
3022,12,6,2,1542859797.4340088,1542861747.4308786,15.213728049421174
3023,12,6,4,1542861747.4308784,1542863369.860453,40.59644090480409
3024,1,2,1,1542939937.8090093,1542942063.2328756,44.47614652045485
3025,1,2,1,1542942646.5952826,1542944906.9228785,16.757428557548963
3026,1,2,2,1542944906.9228785,1542946750.4063113,25.186704206515156
